
Q,B,71,14,9
T,B,06,36,5
Q,B,05,77,9
K,B,23,22,50
Q,B,62,21,9
Q,B,25,01,9
A,B,64,31,3
K,B,35,36,50
A,B,20,50,3
A,B,73,16,3
T,B,26,06,5
Q,B,34,72,9
T,B,00,50,5
A,B,10,64,3
A,B,54,11,3
A,B,70,51,3
Q,B,06,37,9
K,B,24,25,50
Q,B,47,64,9
Q,B,47,11,9
C,B,26,14,3
Q,B,45,63,9
Q,B,45,47,9
T,B,23,13,5
Q,B,37,07,9
Q,B,16,17,9
Q,B,55,64,9
Q,B,33,36,9
A,B,10,62,3
Q,B,77,32,9
T,B,47,37,5
A,B,64,55,3
K,B,34,44,50
A,B,72,11,3
Q,B,45,64,9
T,B,51,41,5
Q,B,60,24,9
Q,B,27,62,9
Q,B,74,36,9
A,B,51,25,3
A,B,04,56,3
Q,B,46,41,9
A,B,01,10,3
Q,B,02,65,9
Q,B,20,00,9
Q,B,76,22,9
T,B,25,24,5
Q,B,20,24,9
A,B,03,22,3
A,B,63,54,3
Q,B,41,21,9
A,B,32,61,3
A,B,51,06,3
K,B,14,15,50
A,B,56,35,3
A,B,52,13,3
A,B,01,77,3
A,B,73,55,3
A,B,42,10,3
Q,B,02,46,9
Q,B,70,25,9
Q,B,66,35,9
A,B,76,14,3
Q,B,73,72,9
A,B,31,02,3
Q,B,07,5,9
A,B,42,73,3
A,B,57,75,3
A,B,17,61,3
T,B,60,00,5
T,B,25,26,5
K,B,13,24,50
A,B,01,23,3
A,B,77,43,3
C,B,24,43,3
A,B,26,77,3
A,B,13,46,3
Q,B,56,10,9
Q,B,41,10,9
A,B,56,71,3
A,B,52,06,3
Q,B,23,46,9
Q,B,41,03,9
A,B,73,56,3
Q,B,04,42,9
A,B,27,40,3
A,B,76,45,3
A,B,43,21,3
Q,B,37,33,9
T,B,11,51,5
C,B,13,01,3
Q,B,01,55,9
Q,B,21,54,9
Q,B,75,42,9
Q,B,07,72,9
C,B,64,43,3
T,B,74,71,5
Q,B,13,36,9
A,B,07,51,3
Q,B,22,56,9
Q,B,62,22,9
Q,B,52,01,9
Q,B,37,60,9
Q,B,40,60,9
Q,B,20,10,9
Q,B,67,46,9
A,B,02,20,3
Q,B,62,12,9
T,B,43,41,5
Q,B,52,71,9
A,B,46,77,3
A,B,66,13,3
A,B,56,37,3
T,B,62,52,5
Q,B,27,71,9
Q,B,67,36,9
A,B,42,62,3
A,B,75,21,3
Q,B,61,00,9
Q,B,53,33,9
A,B,26,76,3
A,B,11,44,3
C,B,02,14,3
T,B,44,34,5
A,B,76,47,3
A,B,54,12,3
A,B,30,04,3
Q,B,46,60,9
Q,B,22,67,9
K,B,03,2,50
Q,B,45,34,9
Q,B,64,73,9
A,B,42,21,3
Q,B,11,32,9
T,B,55,52,5
A,B,11,56,3
A,B,66,10,3
Q,B,07,31,9
T,B,35,36,5
T,B,70,30,5
T,B,21,24,5
T,B,00,5,5
A,B,71,24,3
C,B,06,27,3
Q,B,45,60,9
A,B,11,60,3
Q,B,07,51,9
A,B,50,00,3
A,B,04,61,3
Q,B,54,13,9
A,B,72,51,3
T,B,65,15,5
Q,B,75,41,9
Q,B,06,5,9
K,B,07,6,50
K,B,74,75,50
A,B,10,35,3
A,B,74,10,3
Q,B,21,42,9
Q,B,20,22,9
A,B,65,32,3
A,B,33,64,3
Q,B,45,11,9
K,B,43,52,50
C,B,32,44,3
K,B,44,33,50
A,B,70,27,3
T,B,73,74,5
A,B,00,51,3
Q,B,46,57,9
C,B,07,15,3
K,B,54,45,50
A,B,27,66,3
A,B,56,04,3
T,B,74,34,5
T,B,02,42,5
Q,B,04,44,9
T,B,06,16,5
A,B,25,73,3
Q,B,00,25,9
K,B,47,46,50
Q,B,11,36,9
A,B,60,37,3
Q,B,52,12,9
Q,B,62,52,9
A,B,70,34,3
Q,B,24,14,9
A,B,45,74,3
Q,B,15,63,9
Q,B,50,37,9
Q,B,74,31,9
A,B,30,17,3
A,B,75,40,3
Q,B,54,15,9
T,B,25,35,5
Q,B,27,57,9
Q,B,20,27,9
Q,B,20,54,9
T,B,22,02,5
Q,B,46,20,9
Q,B,76,03,9
K,B,34,45,50
A,B,77,01,3
Q,B,36,56,9
A,B,07,36,3
A,B,43,32,3
Q,B,62,13,9
Q,B,51,06,9
Q,B,72,15,9
Q,B,75,02,9
K,B,71,61,50
Q,B,33,55,9
Q,B,14,62,9
Q,B,66,27,9
Q,B,24,45,9
A,B,64,25,3
T,B,07,67,5
Q,B,76,06,9
T,B,52,42,5
Q,B,34,14,9
A,B,47,74,3
A,B,36,65,3
A,B,41,52,3
T,B,06,4,5
A,B,76,30,3
T,B,74,14,5
A,B,24,15,3
Q,B,02,43,9
Q,B,37,51,9
Q,B,12,45,9
Q,B,15,46,9
Q,B,71,33,9
A,B,64,30,3
Q,B,13,62,9
A,B,26,35,3
Q,B,07,56,9
K,B,31,21,50
Q,B,54,21,9
T,B,21,31,5
C,B,36,17,3
T,B,57,52,5
T,B,21,11,5
Q,B,06,55,9
Q,B,04,14,9
Q,B,51,32,9
A,B,62,25,3
Q,B,14,45,9
A,B,23,05,3
Q,B,31,65,9
T,B,37,34,5
T,B,56,55,5
Q,B,40,67,9
Q,B,73,27,9
Q,B,35,07,9
T,B,15,25,5
A,B,13,63,3
A,B,01,34,3
Q,B,02,42,9
A,B,03,27,3
A,B,77,21,3
A,B,62,22,3
Q,B,61,63,9
Q,B,56,66,9
Q,B,14,40,9
A,B,20,66,3
Q,B,57,51,9
C,B,73,61,3
Q,B,71,34,9
Q,B,42,70,9
A,B,23,77,3
Q,B,53,34,9
Q,B,46,71,9
A,B,55,34,3
A,B,24,52,3
C,B,54,73,3
Q,B,46,62,9
T,B,13,10,5
Q,B,65,45,9
Q,B,76,53,9
Q,B,77,12,9
Q,B,05,76,9
Q,B,02,47,9
Q,B,31,50,9
Q,B,53,57,9
Q,B,61,50,9
T,B,54,55,5
A,B,32,14,3
T,B,71,61,5
Q,B,35,51,9
T,B,45,05,5
Q,B,15,55,9
T,B,04,74,5
A,B,17,63,3
K,B,03,12,50
T,B,07,1,5
Q,B,01,24,9
C,B,56,64,3
Q,B,70,32,9
A,B,56,15,3
A,B,65,10,3
T,B,35,33,5
C,B,35,56,3
K,B,11,00,50
A,B,12,40,3
Q,B,43,77,9
A,B,31,65,3
A,B,30,67,3
A,B,16,72,3
Q,B,20,53,9
Q,B,63,36,9
A,B,62,27,3
C,B,12,24,3
A,B,44,24,3
Q,B,41,72,9
Q,B,36,53,9
Q,B,17,45,9
A,B,71,01,3
T,B,42,62,5
Q,B,15,34,9
A,B,47,73,3
A,B,54,36,3
Q,B,44,67,9
Q,B,43,15,9
A,B,72,10,3
C,B,45,66,3
T,B,47,44,5
Q,B,17,16,9
T,B,64,14,5
T,B,61,41,5
A,B,10,33,3
Q,B,34,63,9
A,B,47,36,3
A,B,72,41,3
A,B,14,62,3
Q,B,26,16,9
A,B,40,73,3
A,B,66,26,3
Q,B,07,21,9
A,B,42,22,3
Q,B,00,35,9
T,B,42,12,5
T,B,65,45,5
Q,B,40,47,9
C,B,60,52,3
A,B,04,72,3
A,B,76,16,3
Q,B,65,67,9
Q,B,02,4,9
Q,B,22,62,9
Q,B,03,47,9
Q,B,76,24,9
A,B,03,75,3
Q,B,04,53,9
A,B,72,33,3
A,B,11,66,3
Q,B,04,47,9
Q,B,27,36,9
A,B,14,41,3
T,B,20,22,5
Q,B,50,11,9
T,B,42,72,5
C,B,12,20,3
K,B,01,11,50
Q,B,57,05,9
Q,B,72,32,9
Q,B,13,03,9
A,B,62,73,3
A,B,73,30,3
T,B,70,20,5
A,B,35,77,3
Q,B,12,40,9
Q,B,05,45,9
Q,B,60,00,9
A,B,37,77,3
C,B,51,43,3
Q,B,40,15,9
Q,B,60,43,9
A,B,27,01,3
A,B,11,43,3
Q,B,35,01,9
T,B,47,27,5
Q,B,05,22,9
Q,B,43,04,9
C,B,46,25,3
A,B,53,22,3
A,B,03,33,3
Q,B,57,20,9
Q,B,15,05,9
Q,B,74,33,9
Q,B,23,72,9
T,B,17,12,5
Q,B,13,50,9
Q,B,77,57,9
Q,B,50,35,9
A,B,06,37,3
Q,B,23,66,9
A,B,50,12,3
Q,B,24,25,9
C,B,55,63,3
Q,B,60,03,9
Q,B,32,00,9
A,B,66,35,3
Q,B,30,75,9
Q,B,64,17,9
K,B,50,60,50
A,B,55,16,3
C,B,26,45,3
A,B,51,22,3
Q,B,30,14,9
A,B,74,07,3
A,B,05,53,3
T,B,51,54,5
T,B,51,01,5
Q,B,74,01,9
Q,B,47,65,9
Q,B,47,45,9
A,B,42,53,3
A,B,32,17,3
Q,B,24,27,9
Q,B,10,66,9
A,B,72,02,3
T,B,13,16,5
Q,B,51,75,9
A,B,14,74,3
Q,B,63,32,9
Q,B,21,26,9
A,B,51,11,3
A,B,60,46,3
K,B,06,16,50
A,B,00,35,3
Q,B,41,46,9
A,B,51,36,3
C,B,07,26,3
Q,B,55,13,9
A,B,63,40,3
A,B,00,61,3
A,B,17,30,3
Q,B,76,77,9
Q,B,67,60,9
A,B,07,22,3
T,B,43,73,5
A,B,32,16,3
Q,B,37,32,9
K,B,20,11,50
Q,B,30,06,9
Q,B,14,11,9
Q,B,76,13,9
T,B,11,15,5
A,B,76,01,3
A,B,53,37,3
Q,B,63,23,9
A,B,15,33,3
A,B,64,03,3
T,B,17,10,5
Q,B,03,73,9
Q,B,25,50,9
Q,B,75,25,9
A,B,74,37,3
A,B,21,63,3
A,B,03,53,3
Q,B,44,22,9
C,B,52,73,3
Q,B,75,03,9
Q,B,60,12,9
A,B,53,11,3
T,B,64,65,5
K,B,10,11,50
K,B,21,20,50
A,B,63,25,3
A,B,75,53,3
Q,B,23,40,9
A,B,76,33,3
C,B,63,71,3
A,B,50,13,3
C,B,15,07,3
A,B,20,73,3
A,B,12,74,3
A,B,71,22,3
T,B,57,47,5
A,B,73,27,3
Q,B,37,57,9
A,B,72,54,3
K,B,06,17,50
K,B,22,23,50
Q,B,54,72,9
T,B,76,74,5
K,B,51,41,50
Q,B,54,55,9
T,B,05,65,5
Q,B,26,52,9
Q,B,10,67,9
Q,B,25,43,9
A,B,55,71,3
Q,B,32,35,9
A,B,62,17,3
A,B,61,32,3
K,B,46,47,50
Q,B,32,42,9
Q,B,34,03,9
Q,B,46,17,9
C,B,23,04,3
T,B,74,70,5
A,B,46,70,3
Q,B,64,00,9
C,B,25,46,3
Q,B,06,32,9
Q,B,73,34,9
A,B,77,20,3
Q,B,66,12,9
Q,B,74,26,9
A,B,77,44,3
A,B,33,62,3
A,B,50,33,3
A,B,10,34,3
A,B,30,76,3
Q,B,76,43,9
A,B,15,54,3
Q,B,77,37,9
T,B,45,75,5
Q,B,73,00,9
T,B,66,63,5
A,B,47,72,3
A,B,73,23,3
A,B,21,02,3
A,B,43,34,3
K,B,42,41,50
Q,B,70,53,9
A,B,57,76,3
A,B,26,44,3
A,B,01,31,3
Q,B,12,43,9
Q,B,21,50,9
A,B,34,25,3
A,B,74,17,3
A,B,45,62,3
Q,B,10,56,9
T,B,50,00,5
Q,B,55,33,9
T,B,52,62,5
A,B,33,01,3
T,B,16,36,5
T,B,63,33,5
A,B,12,51,3
Q,B,31,15,9
Q,B,16,32,9
T,B,40,43,5
Q,B,63,26,9
A,B,45,54,3
A,B,63,31,3
Q,B,02,63,9
Q,B,20,70,9
Q,B,43,13,9
Q,B,43,17,9
Q,B,43,54,9
A,B,61,35,3
T,B,43,47,5
C,B,63,44,3
Q,B,47,40,9
Q,B,12,51,9
Q,B,33,54,9
Q,B,12,35,9
Q,B,57,07,9
A,B,52,24,3
Q,B,21,12,9
Q,B,41,13,9
A,B,17,57,3
Q,B,17,40,9
Q,B,55,46,9
T,B,24,25,5
C,B,65,46,3
Q,B,47,27,9
A,B,44,02,3
T,B,45,35,5
Q,B,57,26,9
Q,B,76,35,9
Q,B,56,47,9
A,B,50,06,3
Q,B,33,72,9
A,B,77,50,3
A,B,07,46,3
Q,B,76,65,9
K,B,66,57,50
Q,B,37,67,9
Q,B,40,27,9
Q,B,01,62,9
C,B,53,61,3
Q,B,37,50,9
Q,B,62,26,9
Q,B,73,31,9
Q,B,06,41,9
Q,B,67,57,9
C,B,15,34,3
A,B,65,02,3
Q,B,17,53,9
Q,B,15,36,9
A,B,46,05,3
A,B,67,20,3
Q,B,22,74,9
A,B,31,72,3
Q,B,22,64,9
A,B,55,74,3
A,B,47,15,3
A,B,33,10,3
A,B,40,27,3
Q,B,32,06,9
Q,B,30,53,9
Q,B,64,21,9
T,B,17,57,5
A,B,36,64,3
A,B,26,62,3
Q,B,20,04,9
Q,B,66,32,9
Q,B,16,77,9
A,B,63,16,3
Q,B,13,30,9
C,B,45,64,3
Q,B,14,66,9
Q,B,72,41,9
A,B,27,54,3
A,B,41,22,3
A,B,05,45,3
Q,B,05,64,9
A,B,25,75,3
Q,B,30,56,9
A,B,44,55,3
Q,B,51,14,9
Q,B,45,66,9
A,B,11,37,3
A,B,56,13,3
Q,B,10,13,9
Q,B,36,00,9
T,B,36,31,5
Q,B,37,10,9
A,B,74,21,3
Q,B,00,37,9
Q,B,40,17,9
T,B,37,27,5
A,B,03,43,3
C,B,72,64,3
A,B,06,42,3
A,B,47,60,3
A,B,05,64,3
Q,B,27,05,9
C,B,14,33,3
Q,B,56,16,9
A,B,07,75,3
Q,B,24,23,9
Q,B,34,70,9
Q,B,10,44,9
Q,B,77,20,9
A,B,56,73,3
A,B,77,14,3
A,B,06,15,3
Q,B,63,73,9
Q,B,27,17,9
Q,B,34,10,9
A,B,33,51,3
Q,B,34,74,9
K,B,25,26,50
A,B,66,34,3
Q,B,24,06,9
Q,B,53,03,9
A,B,71,26,3
Q,B,40,44,9
T,B,24,21,5
A,B,40,67,3
A,B,44,15,3
Q,B,07,1,9
A,B,14,66,3
Q,B,30,33,9
Q,B,06,16,9
K,B,37,27,50
A,B,75,26,3
T,B,30,00,5
A,B,25,16,3
A,B,76,67,3
Q,B,20,51,9
C,B,12,00,3
Q,B,62,10,9
A,B,53,21,3
K,B,41,32,50
T,B,56,06,5
A,B,30,77,3
A,B,17,62,3
Q,B,65,31,9
A,B,42,31,3
A,B,61,22,3
Q,B,70,54,9
A,B,37,62,3
A,B,25,66,3
Q,B,01,43,9
T,B,23,24,5
Q,B,72,40,9
A,B,30,50,3
Q,B,64,53,9
A,B,23,03,3
A,B,07,35,3
Q,B,51,15,9
T,B,15,45,5
A,B,06,70,3
Q,B,76,00,9
Q,B,27,66,9
Q,B,36,66,9
Q,B,53,56,9
Q,B,30,60,9
T,B,07,6,5
Q,B,34,16,9
A,B,11,55,3
Q,B,62,02,9
Q,B,14,47,9
T,B,70,77,5
A,B,71,33,3
Q,B,66,01,9
A,B,04,74,3
Q,B,24,51,9
Q,B,45,06,9
A,B,12,21,3
Q,B,40,07,9
A,B,40,70,3
T,B,41,61,5
A,B,42,60,3
Q,B,46,05,9
A,B,00,23,3
Q,B,16,62,9
Q,B,14,05,9
A,B,16,34,3
Q,B,13,73,9
A,B,67,46,3
Q,B,42,32,9
A,B,21,52,3
A,B,60,10,3
A,B,33,12,3
Q,B,66,46,9
Q,B,14,31,9
A,B,27,74,3
Q,B,77,34,9
Q,B,36,60,9
A,B,41,50,3
Q,B,12,44,9
Q,B,07,77,9
Q,B,16,11,9
A,B,75,52,3
K,B,67,76,50
Q,B,43,41,9
Q,B,13,16,9
A,B,00,53,3
C,B,41,60,3
Q,B,34,71,9
Q,B,52,36,9
T,B,57,27,5
C,B,66,74,3
T,B,70,71,5
A,B,13,41,3
A,B,14,76,3
Q,B,43,71,9
Q,B,74,27,9
A,B,14,36,3
Q,B,75,47,9
Q,B,02,3,9
A,B,41,72,3
Q,B,54,74,9
Q,B,31,53,9
A,B,46,75,3
A,B,24,74,3
A,B,65,47,3
K,B,53,44,50
Q,B,62,16,9
K,B,02,12,50
Q,B,14,75,9
A,B,65,43,3
T,B,77,17,5
Q,B,56,32,9
Q,B,65,16,9
Q,B,56,71,9
Q,B,43,06,9
A,B,64,47,3
A,B,43,60,3
Q,B,46,61,9
A,B,24,47,3
Q,B,04,67,9
Q,B,03,20,9
T,B,72,22,5
K,B,46,45,50
A,B,47,64,3
A,B,52,00,3
K,B,67,66,50
A,B,76,57,3
A,B,00,22,3
Q,B,42,20,9
T,B,47,45,5
Q,B,25,44,9
T,B,12,02,5
A,B,46,74,3
Q,B,05,16,9
A,B,61,50,3
K,B,30,21,50
C,B,37,56,3
T,B,20,00,5
K,B,42,53,50
A,B,53,07,3
T,B,76,06,5
C,B,32,13,3
Q,B,03,76,9
A,B,76,20,3
C,B,64,72,3
K,B,54,55,50
Q,B,37,13,9
Q,B,65,54,9
T,B,72,73,5
Q,B,52,63,9
Q,B,10,61,9
A,B,30,15,3
Q,B,05,3,9
T,B,65,63,5
A,B,42,33,3
T,B,24,20,5
Q,B,12,01,9
Q,B,31,16,9
A,B,17,60,3
A,B,30,57,3
K,B,60,50,50
Q,B,65,00,9
A,B,30,07,3
A,B,26,64,3
T,B,37,33,5
Q,B,67,65,9
Q,B,73,63,9
Q,B,53,25,9
A,B,74,25,3
K,B,51,52,50
Q,B,77,23,9
A,B,73,01,3
A,B,25,52,3
A,B,43,26,3
Q,B,15,41,9
T,B,16,06,5
Q,B,56,67,9
Q,B,75,43,9
C,B,23,02,3
Q,B,60,30,9
Q,B,64,35,9
T,B,34,35,5
Q,B,74,52,9
A,B,21,00,3
Q,B,57,21,9
T,B,16,14,5
Q,B,14,52,9
Q,B,70,43,9
T,B,42,22,5
A,B,72,52,3
A,B,70,31,3
Q,B,44,61,9
Q,B,61,62,9
Q,B,12,70,9
A,B,22,47,3
K,B,70,61,50
A,B,20,44,3
A,B,42,61,3
Q,B,50,22,9
Q,B,64,46,9
A,B,17,34,3
Q,B,36,04,9
Q,B,54,07,9
A,B,02,57,3
C,B,62,74,3
Q,B,75,10,9
T,B,54,56,5
A,B,66,20,3
T,B,42,40,5
K,B,13,12,50
Q,B,31,17,9
A,B,74,34,3
K,B,55,66,50
T,B,13,12,5
T,B,01,7,5
A,B,24,77,3
Q,B,62,20,9
Q,B,74,76,9
Q,B,41,17,9
Q,B,07,63,9
Q,B,20,76,9
Q,B,32,51,9
C,B,57,65,3
Q,B,07,67,9
A,B,70,16,3
A,B,67,27,3
Q,B,07,42,9
A,B,75,31,3
Q,B,72,42,9
Q,B,61,12,9
A,B,65,04,3
A,B,63,46,3
A,B,70,25,3
T,B,36,26,5
Q,B,60,46,9
K,B,51,60,50
A,B,06,22,3
Q,B,77,70,9
A,B,17,35,3
A,B,33,75,3
A,B,26,55,3
Q,B,62,41,9
Q,B,62,64,9
T,B,04,3,5
A,B,23,60,3
A,B,71,42,3
Q,B,04,76,9
Q,B,51,27,9
A,B,20,41,3
A,B,52,31,3
Q,B,76,33,9
A,B,24,60,3
T,B,32,36,5
A,B,00,77,3
T,B,07,47,5
C,B,04,16,3
A,B,70,35,3
Q,B,67,10,9
A,B,46,22,3
Q,B,16,27,9
A,B,62,51,3
Q,B,01,0,9
Q,B,45,07,9
A,B,46,10,3
Q,B,02,35,9
Q,B,41,22,9
A,B,32,57,3
Q,B,36,01,9
Q,B,44,02,9
Q,B,36,51,9
C,B,36,44,3
A,B,13,42,3
Q,B,75,01,9
Q,B,03,22,9
Q,B,06,43,9
Q,B,46,44,9
Q,B,40,62,9
A,B,06,74,3
C,B,43,22,3
Q,B,34,53,9
Q,B,10,00,9
Q,B,50,54,9
Q,B,03,72,9
Q,B,42,01,9
Q,B,35,30,9
Q,B,43,20,9
A,B,44,12,3
A,B,54,45,3
A,B,46,76,3
Q,B,75,50,9
A,B,52,35,3
Q,B,44,00,9
A,B,71,02,3
Q,B,34,62,9
A,B,54,35,3
A,B,13,45,3
A,B,74,53,3
T,B,37,57,5
A,B,71,12,3
A,B,60,25,3
T,B,62,02,5
C,B,42,23,3
Q,B,52,54,9
A,B,34,03,3
A,B,06,35,3
A,B,15,46,3
Q,B,13,17,9
A,B,75,05,3
Q,B,02,32,9
Q,B,43,60,9
Q,B,70,04,9
T,B,14,34,5
Q,B,27,74,9
K,B,63,62,50
A,B,53,15,3
A,B,56,22,3
A,B,71,53,3
T,B,42,46,5
Q,B,32,73,9
Q,B,03,65,9
T,B,50,40,5
Q,B,35,50,9
A,B,37,06,3
Q,B,22,50,9
C,B,15,36,3
A,B,04,27,3
Q,B,14,34,9
A,B,31,77,3
Q,B,51,02,9
Q,B,72,22,9
Q,B,23,00,9
Q,B,63,06,9
A,B,56,02,3
A,B,15,37,3
Q,B,61,72,9
A,B,04,32,3
A,B,20,72,3
A,B,60,21,3
A,B,22,03,3
A,B,44,25,3
A,B,31,67,3
A,B,74,15,3
A,B,65,34,3
C,B,25,06,3
Q,B,71,15,9
A,B,43,72,3
Q,B,31,14,9
T,B,63,53,5
T,B,05,1,5
A,B,76,31,3
Q,B,55,15,9
Q,B,62,53,9
A,B,63,07,3
Q,B,63,41,9
A,B,40,74,3
Q,B,46,23,9
A,B,60,35,3
A,B,40,12,3
A,B,65,05,3
A,B,14,35,3
C,B,51,32,3
T,B,44,45,5
Q,B,20,06,9
A,B,75,34,3
Q,B,46,26,9
A,B,40,71,3
A,B,63,04,3
Q,B,52,74,9
Q,B,37,16,9
A,B,54,37,3
Q,B,17,65,9
Q,B,00,55,9
A,B,30,05,3
Q,B,43,03,9
Q,B,25,70,9
A,B,20,00,3
A,B,41,60,3
Q,B,00,50,9
Q,B,55,44,9
Q,B,21,31,9
Q,B,10,73,9
Q,B,20,56,9
Q,B,70,00,9
A,B,73,64,3
Q,B,02,27,9
K,B,42,52,50
Q,B,02,26,9
A,B,70,52,3
Q,B,51,05,9
T,B,11,14,5
C,B,72,60,3
A,B,22,31,3
Q,B,60,33,9
K,B,13,02,50
Q,B,77,56,9
Q,B,55,76,9
A,B,66,33,3
A,B,01,43,3
Q,B,62,32,9
K,B,42,32,50
C,B,50,71,3
A,B,55,36,3
K,B,32,33,50
Q,B,34,77,9
Q,B,47,21,9
A,B,26,74,3
Q,B,21,47,9
A,B,61,00,3
T,B,20,40,5
A,B,57,31,3
T,B,04,1,5
A,B,70,61,3
K,B,55,65,50
A,B,62,40,3
Q,B,71,53,9
A,B,13,76,3
K,B,51,42,50
C,B,22,34,3
T,B,46,42,5
Q,B,17,41,9
A,B,06,56,3
A,B,36,11,3
Q,B,32,76,9
A,B,36,57,3
K,B,45,35,50
A,B,65,12,3
Q,B,47,61,9
A,B,03,40,3
Q,B,01,26,9
Q,B,65,76,9
Q,B,65,14,9
A,B,53,03,3
A,B,05,60,3
T,B,51,61,5
Q,B,55,05,9
A,B,76,07,3
Q,B,50,13,9
K,B,37,46,50
T,B,06,1,5
A,B,14,56,3
Q,B,10,36,9
C,B,55,36,3
Q,B,04,71,9
A,B,43,05,3
A,B,44,64,3
A,B,61,21,3
Q,B,51,21,9
Q,B,56,36,9
A,B,74,00,3
Q,B,06,7,9
A,B,25,62,3
Q,B,42,16,9
Q,B,51,07,9
A,B,36,77,3
A,B,13,61,3
T,B,30,37,5
Q,B,53,70,9
K,B,33,32,50
Q,B,67,42,9
Q,B,50,73,9
C,B,00,12,3
A,B,56,33,3
Q,B,57,35,9
K,B,24,33,50
Q,B,50,41,9
T,B,04,0,5
Q,B,61,60,9
